2022-12-12 11:20:53.800061,9,1500.0,150.0
2022-12-12 11:20:53.810060,9,1500.0,151.0
2022-12-12 11:20:53.819059,9,1500.0,152.0
2022-12-12 11:20:53.831059,9,1499.0,154.0
2022-12-12 11:20:53.840290,9,1497.0,155.0
2022-12-12 11:20:53.849511,9,1496.0,159.0
2022-12-12 11:20:53.859092,9,1493.0,164.0
2022-12-12 11:20:53.870022,9,1489.0,169.0
2022-12-12 11:20:53.880190,9,1485.0,175.0
2022-12-12 11:20:53.890183,9,1480.0,180.0
2022-12-12 11:20:53.901378,9,1475.0,188.0
2022-12-12 11:20:53.910210,9,1465.0,198.0
2022-12-12 11:20:53.921201,9,1453.0,209.0
2022-12-12 11:20:53.930400,9,1438.0,221.0
2022-12-12 11:20:53.940193,9,1426.0,232.0
2022-12-12 11:20:53.950186,9,1409.0,246.0
2022-12-12 11:20:53.961393,9,1396.0,256.0
2022-12-12 11:20:53.970632,9,1379.0,265.0
2022-12-12 11:20:53.980290,9,1370.0,272.0
2022-12-12 11:20:53.990297,9,1361.0,277.0
2022-12-12 11:20:54.001243,9,1352.0,282.0
2022-12-12 11:20:54.011397,9,1346.0,286.0
2022-12-12 11:20:54.020707,9,1341.0,289.0
2022-12-12 11:20:54.030918,9,1332.0,294.0
2022-12-12 11:20:54.040100,9,1323.0,298.0
2022-12-12 11:20:54.051104,9,1315.0,301.0
2022-12-12 11:20:54.061355,9,1305.0,305.0
2022-12-12 11:20:54.071719,9,1295.0,312.0
2022-12-12 11:20:54.081731,9,1282.0,318.0
2022-12-12 11:20:54.092616,9,1268.0,324.0
2022-12-12 11:20:54.101873,9,1254.0,330.0
2022-12-12 11:20:54.111832,9,1243.0,335.0
2022-12-12 11:20:54.121237,9,1219.0,340.0
2022-12-12 11:20:54.132233,9,1200.0,345.0
2022-12-12 11:20:54.141372,9,1177.0,347.0
2022-12-12 11:20:54.151170,9,1163.0,352.0
2022-12-12 11:20:54.161332,9,1137.0,359.0
2022-12-12 11:20:54.172225,9,1114.0,366.0
2022-12-12 11:20:54.181418,9,1086.0,373.0
2022-12-12 11:20:54.191175,9,1064.0,378.0
2022-12-12 11:20:54.201298,9,1038.0,385.0
2022-12-12 11:20:54.212290,9,1016.0,391.0
2022-12-12 11:20:54.221865,9,993.0,398.0
2022-12-12 11:20:54.231898,9,973.0,403.0
2022-12-12 11:20:54.241641,9,952.0,406.0
2022-12-12 11:20:54.251126,9,929.0,410.0
2022-12-12 11:20:54.262301,9,909.0,410.0
2022-12-12 11:20:54.271528,9,889.0,413.0
2022-12-12 11:20:54.281184,9,875.0,418.0
2022-12-12 11:20:54.291372,9,860.0,426.0
2022-12-12 11:20:54.302341,9,846.0,434.0
2022-12-12 11:20:54.311318,9,832.0,444.0
2022-12-12 11:20:54.322195,9,822.0,450.0
2022-12-12 11:20:54.331376,9,808.0,455.0
2022-12-12 11:20:54.342959,9,798.0,459.0
2022-12-12 11:20:54.351074,9,787.0,463.0
2022-12-12 11:20:54.362075,9,774.0,467.0
2022-12-12 11:20:54.372074,9,764.0,472.0
2022-12-12 11:20:54.381288,9,757.0,474.0
2022-12-12 11:20:54.392108,9,752.0,477.0
2022-12-12 11:20:54.402710,9,747.0,481.0
2022-12-12 11:20:54.412025,9,740.0,485.0
2022-12-12 11:20:54.422189,9,733.0,489.0
2022-12-12 11:20:54.433380,9,724.0,493.0
2022-12-12 11:20:54.442884,9,717.0,494.0
2022-12-12 11:20:54.452084,9,709.0,497.0
2022-12-12 11:20:54.462400,9,700.0,499.0
2022-12-12 11:20:54.473839,9,692.0,501.0
2022-12-12 11:20:54.482848,9,683.0,503.0
2022-12-12 11:20:54.493581,9,675.0,506.0
2022-12-12 11:20:54.502798,9,665.0,508.0
2022-12-12 11:20:54.513325,9,654.0,511.0
2022-12-12 11:20:54.523156,9,640.0,516.0
2022-12-12 11:20:54.532592,9,626.0,517.0
2022-12-12 11:20:54.543320,9,599.0,521.0
2022-12-12 11:20:54.553460,9,578.0,524.0
2022-12-12 11:20:54.563462,9,566.0,529.0
2022-12-12 11:20:54.574229,9,550.0,536.0
2022-12-12 11:20:54.583407,9,536.0,541.0
2022-12-12 11:20:54.593972,9,520.0,551.0
2022-12-12 11:20:54.605021,9,505.0,557.0
2022-12-12 11:20:54.613182,9,489.0,564.0
2022-12-12 11:20:54.623180,9,475.0,569.0
2022-12-12 11:20:54.634478,9,459.0,578.0
2022-12-12 11:20:54.644022,9,438.0,587.0
2022-12-12 11:20:54.654020,9,414.0,596.0
2022-12-12 11:20:54.664973,9,401.0,602.0
2022-12-12 11:20:54.673358,9,383.0,610.0
2022-12-12 11:20:54.684536,9,369.0,616.0
2022-12-12 11:20:54.693594,9,352.0,624.0
2022-12-12 11:20:54.703223,9,344.0,630.0
2022-12-12 11:20:54.713420,9,335.0,635.0
2022-12-12 11:20:54.723342,9,329.0,639.0
2022-12-12 11:20:54.734081,9,325.0,642.0
2022-12-12 11:20:54.743490,9,320.0,646.0
2022-12-12 11:20:54.753496,9,316.0,650.0
2022-12-12 11:20:54.763502,9,313.0,652.0
2022-12-12 11:20:54.774449,9,311.0,655.0
2022-12-12 11:20:54.784074,9,310.0,657.0
2022-12-12 11:20:54.793854,9,309.0,658.0
2022-12-12 11:20:54.803958,9,306.0,663.0
2022-12-12 11:20:54.814958,9,303.0,667.0
2022-12-12 11:20:54.823953,9,299.0,672.0
2022-12-12 11:20:54.837639,9,295.0,678.0
2022-12-12 11:20:54.843947,9,290.0,685.0
2022-12-12 11:20:54.854179,9,287.0,694.0
2022-12-12 11:20:54.863856,9,282.0,700.0
2022-12-12 11:20:54.873862,9,280.0,707.0
2022-12-12 11:20:54.884021,9,276.0,715.0
2022-12-12 11:20:54.894141,9,276.0,720.0
2022-12-12 11:20:54.905138,9,273.0,726.0
2022-12-12 11:20:54.915138,9,272.0,731.0
2022-12-12 11:20:54.925072,9,269.0,736.0
2022-12-12 11:20:54.934239,9,268.0,739.0
2022-12-12 11:20:54.945230,9,265.0,744.0
2022-12-12 11:20:54.954962,9,263.0,749.0
2022-12-12 11:20:54.964908,9,261.0,753.0
2022-12-12 11:20:54.974914,9,258.0,758.0
2022-12-12 11:20:54.985818,9,254.0,763.0
2022-12-12 11:20:54.994561,9,250.0,770.0
2022-12-12 11:20:55.004436,9,248.0,776.0
2022-12-12 11:20:55.014673,9,246.0,777.0
2022-12-12 11:20:55.026021,9,244.0,781.0
2022-12-12 11:20:55.034241,9,242.0,785.0
2022-12-12 11:20:55.044194,9,242.0,786.0
2022-12-12 11:20:55.054183,9,239.0,791.0
2022-12-12 11:20:55.065391,9,237.0,794.0
2022-12-12 11:20:55.075393,9,233.0,797.0
2022-12-12 11:20:55.085739,9,228.0,802.0
2022-12-12 11:20:55.095536,9,223.0,807.0
2022-12-12 11:20:55.105535,9,219.0,812.0
2022-12-12 11:20:55.116804,9,215.0,816.0
2022-12-12 11:20:55.125607,9,211.0,820.0
2022-12-12 11:20:55.135426,9,210.0,821.0
2022-12-12 11:20:55.255825,9,208.0,823.0
2022-12-12 11:20:55.326468,9,207.0,823.0
2022-12-12 11:20:55.335572,9,207.0,822.0
2022-12-12 11:20:55.345914,9,206.0,820.0
2022-12-12 11:20:55.355714,9,205.0,818.0
2022-12-12 11:20:55.366393,9,205.0,816.0
2022-12-12 11:20:55.375074,9,204.0,815.0
2022-12-12 11:20:55.493363,9,1501.0,151.0
2022-12-12 11:20:56.661648,10,1400.0,400.0
2022-12-12 11:20:56.692289,10,1401.0,399.0
2022-12-12 11:20:56.701812,10,1398.0,397.0
2022-12-12 11:20:56.711443,10,1392.0,396.0
2022-12-12 11:20:56.721099,10,1386.0,394.0
2022-12-12 11:20:56.732277,10,1379.0,392.0
2022-12-12 11:20:56.741343,10,1370.0,389.0
2022-12-12 11:20:56.751309,10,1360.0,387.0
2022-12-12 11:20:56.761604,10,1346.0,383.0
2022-12-12 11:20:56.773050,10,1328.0,377.0
2022-12-12 11:20:56.781051,10,1309.0,372.0
2022-12-12 11:20:56.791930,10,1291.0,366.0
2022-12-12 11:20:56.802063,10,1268.0,361.0
2022-12-12 11:20:56.812281,10,1244.0,356.0
2022-12-12 11:20:56.822281,10,1219.0,352.0
2022-12-12 11:20:56.831443,10,1192.0,351.0
2022-12-12 11:20:56.841506,10,1166.0,351.0
2022-12-12 11:20:56.851102,10,1130.0,351.0
2022-12-12 11:20:56.862295,10,1090.0,354.0
2022-12-12 11:20:56.871474,10,1046.0,357.0
2022-12-12 11:20:56.881146,10,1012.0,363.0
2022-12-12 11:20:56.891284,10,970.0,369.0
2022-12-12 11:20:56.902161,10,932.0,374.0
2022-12-12 11:20:56.911138,10,900.0,378.0
2022-12-12 11:20:56.921227,10,881.0,378.0
2022-12-12 11:20:56.931226,10,852.0,378.0
2022-12-12 11:20:56.942485,10,828.0,378.0
2022-12-12 11:20:56.952481,10,802.0,378.0
2022-12-12 11:20:56.962710,10,776.0,378.0
2022-12-12 11:20:56.972947,10,757.0,378.0
2022-12-12 11:20:56.983724,10,739.0,378.0
2022-12-12 11:20:56.994121,10,724.0,378.0
2022-12-12 11:20:57.002855,10,704.0,378.0
2022-12-12 11:20:57.012913,10,682.0,378.0
2022-12-12 11:20:57.022403,10,655.0,374.0
2022-12-12 11:20:57.033512,10,610.0,368.0
2022-12-12 11:20:57.042575,10,572.0,361.0
2022-12-12 11:20:57.052891,10,532.0,358.0
2022-12-12 11:20:57.062240,10,492.0,351.0
2022-12-12 11:20:57.073461,10,451.0,343.0
2022-12-12 11:20:57.082346,10,417.0,332.0
2022-12-12 11:20:57.092864,10,384.0,320.0
2022-12-12 11:20:57.102289,10,348.0,306.0
2022-12-12 11:20:57.113947,10,311.0,292.0
2022-12-12 11:20:57.123444,10,288.0,283.0
2022-12-12 11:20:57.133590,10,264.0,274.0
2022-12-12 11:20:57.143449,10,243.0,265.0
2022-12-12 11:20:57.154653,10,234.0,260.0
2022-12-12 11:20:57.164346,10,228.0,256.0
2022-12-12 11:20:57.173045,10,225.0,253.0
2022-12-12 11:20:57.183227,10,220.0,247.0
2022-12-12 11:20:57.193227,10,213.0,240.0
2022-12-12 11:20:57.204349,10,204.0,235.0
2022-12-12 11:20:57.213543,10,187.0,226.0
2022-12-12 11:20:57.223977,10,178.0,221.0
2022-12-12 11:20:57.233173,10,168.0,215.0
2022-12-12 11:20:57.245064,10,160.0,208.0
2022-12-12 11:20:57.253234,10,156.0,201.0
2022-12-12 11:20:57.264233,10,155.0,195.0
2022-12-12 11:20:57.273909,10,153.0,188.0
2022-12-12 11:20:57.284359,10,152.0,183.0
2022-12-12 11:20:57.293369,10,152.0,181.0
2022-12-12 11:20:57.303100,10,151.0,178.0
2022-12-12 11:20:57.313426,10,151.0,177.0
2022-12-12 11:20:57.324424,10,151.0,176.0
2022-12-12 11:20:57.363124,10,150.0,175.0
2022-12-12 11:20:57.374288,10,150.0,174.0
2022-12-12 11:20:57.383455,10,148.0,171.0
2022-12-12 11:20:57.393464,10,147.0,168.0
2022-12-12 11:20:57.403847,10,146.0,165.0
2022-12-12 11:20:57.414280,10,145.0,163.0
2022-12-12 11:20:57.423288,10,144.0,161.0
